id,category_id,name,description,price,stock,created_at,updated_at,rating,rating_count,images
56,5,BIPRA U3 2.5 inch USB 3.0 NTFS Portable External Hard Drive - White (250GB),"['Bipra external USB 2.5"" portable size hard drive comes with free carry case. You can store all data in your Pocket size drive. Ultra slim design. Formatted and ready to be used. No messing about needed, just plug it into your USB Ports and away you go. ",1477350,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,5.0,1,"[[""https://m.media-amazon.com/images/I/61W5KsZFGAL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/51uYxoNOn9L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61CtkjOV4QL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71HLMXN91uL._AC_]"
57,5,WD Scorpio Blue 320GB Mobile SATA Hard Drive,"['WD Scorpio Blue 7 mm slim 2.5-inch SATA hard drives deliver solid performance and ultra-quiet operation hand-in-hand with low power consumption. In addition, they are designed with ruggedness, reliability, and data-protection features that actively watc",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.0,37,"[""https://m.media-amazon.com/images/I/81PHvgium4L._AC_SL1500_.jpg"", ]"
58,5,"Outer Space Planets Stickers(50Pcs),Planetary Systems Waterproof Vinyl Water Bottle Stickers for Teens Girls Adults Kids,Laptop Car Cup Computer Guitar Skateboard Luggage Phone Aesthetic Stickers Pack","['Features:', '- Clear picture and exquisite printing.', '- Can easily peel off and stick on other place.', '- Sun protection and Waterproof! Never faded out!', '- Just for smooth surface. Do not suitable for rough surface.', 'How to use:', '1.Think about",59850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.5,50,"[[""https://m.media-amazon.com/images/I/71teIbM9rrL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61Myb64GNzL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61XSdJv12fL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71k8ISH0epL._AC_]"
59,5,"Gateway 15.6"" FHD Ultra Slim Budget Notebook, Intel Pentium Processor(4-Core, up to 3.1 GHz), 4GB RAM, 128GB Storage, Precision Touchpad, HDMI, Type-C Windows 10S, Microsoft 365 1 Year, Charcoal Black","['Processor:', 'Intel® Pentium® Silver N5030 Processor (1.10GHz, Up to 3.10GHz, 4M Cache)', 'Display:', '15.6” LCD IPS Display, (1920 x 1080)', 'Operating system:', 'Windows 10\xa0Home 64-bit English in S mode', 'Video Card:', 'Intel UHD Graphics 605', 'M",2849850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.1,15,"[[""https://m.media-amazon.com/images/I/61YO0u4-21L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/6121dJI75EL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71mwwXYnJVL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/7175ADiprmL._AC_]"
60,5,Polaroid Originals Now Viewfinder i-Type Instant Camera (White) Bundle with Color and B and W Instant Film and Reusable Vintage Photo Accessory (4 Items),"['Polaroid Originals Now Viewfinder i-Type Instant Camera', 'Polaroid’s new point-and-shoot analog instant camera has all you need to catch every life moment in an original Polaroid photograph. Now with autofocus, it’s simple to capture moments as you see",2699850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.8,48,"[[""https://m.media-amazon.com/images/I/71CPSh8b2gL._AC_SL1500_.jpg"", , ""https://m.media-amazon.com/images/I/715EuA1IBEL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61oi0NE5emL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61b4koUZoA]"
61,5,"NVIDIA NVS 310 by PNY 1 GB DDR3 PCI Express Gen 2 x16 DisplayPort 1.2 Multi-Display Professional Graphics Board, VCNVS310DP-PB (Renewed)","['This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns i",524700,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.2,17,"[""https://m.media-amazon.com/images/I/719zHGln5sL._AC_SL1500_.jpg""]"
62,5,"luo Cherry MX RGB Switch Mute Pink Switch Mute Gray Switch Genuine German Cherry Switch (10PCS, Cherry RGB Mute Gray Switch)","['Cherry powder: a quiet version of cherry red, commonly referred to as cherry powder Cherry gray: a quieter version of cherry black, usually called cherry gray']",209850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.0,12,"[""https://m.media-amazon.com/images/I/8179WLjo+zS._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/81MlUiAt1ES._AC_SL1500_.jpg"", , ""https://m.media-amazon.com/images/I/814bHQBmANS._AC_SL1500_.jpg""]"
63,5,AntennaMastsRus - Made in USA - 4 Inch Black Aluminum Antenna is Compatible with Audi Allroad (2001-2005),"['This is a ""BRAND NEW"" Custom SHORT 4"" Black Aluminum Antenna Mast. Sick of a Broken/Bent antenna or the obnoxiously tall un-stylish antenna your vehicle comes with?? Then this is the custom solution for you! This antenna is Manufactured and Anodized rig",344850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.3,7,"[[""https://m.media-amazon.com/images/I/61RSzeOyLBL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/813KZLBPg7L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/91Cpa71bdaL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/81mNQMfPWWL._AC_]"
64,5,HP Elitebook 8560W New Replacement LCD Screen for Laptop LED HD Matte,['This is a compatible replacement screen for the model listed in the title.'],949950,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.7,4,"[""https://m.media-amazon.com/images/I/51wlAFpNGML._AC_SL1000_.jpg"", , ""https://m.media-amazon.com/images/I/51kLp0kNPaL._AC_SL1000_.jpg""]"
65,5,"SOONORY 2-Pack Sport Bands Compatible with Fitbit Charge 4 Bands, Large Small Man Woman Silicone Breathable Strap Replacement Wristbands with Air Holes for Fit Charge 4 / Charge 3 Smart Watch","['Spe', 'Premium Material: High performance soft silicone Compatible Devices: Charge 4 / Charge 3/ Charge 3 Special Edition Optional Size: Small for 5.5"" - 7.1"" (14 cm-18cm) wrist, Large for 6.3"" -8.3"" (16cm-22cm)wrist', 'Wide Use', 'Great for outdoor spo",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.7,24,"[[""https://m.media-amazon.com/images/I/61P08SYxVcL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61Ba-iz21bL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61j5JHeVNWL._AC_SL1200_.jpg"", ""https://m.media-amazon.com/images/I/61CJFkdNGML._AC_]"
66,5,"May Chen Compatible with MacBook Pro 16 inch Case 2020 2019 Release A2141 with Touch Bar&Touch ID, Plastic Hard Shell Case with Keyboard Cover + Screen Protector, Abstract Leaves","['May Chen High Quality Plastic Hard Shell Case & Keyboard cover and Screen protector and Dust plug Designed ONLY to be compatible with 2019 Release For Macbook Pro 16 inch Model:A2141. Please kindly check the model number """"A1xxx""""on the bottom of the no",404850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.5,649,"[[""https://m.media-amazon.com/images/I/71q8TyANDOL._AC_SL1200_.jpg"", ""https://m.media-amazon.com/images/I/71-L8YnKWcL._AC_SL1200_.jpg"", ""https://m.media-amazon.com/images/I/61nNxgUm82L._AC_SL1200_.jpg"", ""https://m.media-amazon.com/images/I/61jmDS9y66L._AC_]"
67,5,"MXditect EB166 Headphones with Mic Stereo Earphones for iOS Android Windows System, Black",['Parameters: Package Size: 3.35 x 3.35 x 0.98 inches. Net Weight: 0.58 ounces. Rough Weight: 0.99 ounces. Color: Black. Cable Length: 120±5CM. Plug Diameter：3.5MM. Frequency Range: 20Hz-20 kHz. Speaker Impedance: 32Ω±10%. Sensitivity: 100±4dB. Package In,0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.3,69,"[[""https://m.media-amazon.com/images/I/71n7jqcnYpL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61GniGiqsNL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61T788AgDOL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61p2GGLXS1L._AC_]"
287,5,Cisco Switch (WS-C4503-E=),"['The 3-slot Cisco Catalyst 4503-E chassis are ideal for Power over Ethernet (PoE) or non-PoE wiring closets, and small distribution, small core, and branch offices. These chassis support all Cisco Catalyst 4500 Series classic and E-Series line cards.']",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,2.0,1,"[""https://m.media-amazon.com/images/I/719qfdo5LuL._AC_SL1500_.jpg""]"
68,5,"HOSONGIN 1/4 Inch Female to 3.5mm TRS Male Adapter, Quarter 1/4"" Inch 6.35mm Jack Female to 3.5mm 1/8"" Inch TRS Plug Male Stereo Audio Adapter Gold Plated Pure Copper, Blue, 1 Pack","['1/4 Inch Female to 3.5mm TRS Male Adapter, HOSONGIN Quarter 1/4"" Inch 6.35mm Jack Female to 3.5mm 1/8"" Inch TRS Plug Male Stereo Audio Adapter Gold Plated Pure Copper, Blue, 1 Pack', 'BEST CHOICE: HOSONGIN High Quality 1/4 Inch Female to 3.5mm TRS Male ",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.9,12,"[[""https://m.media-amazon.com/images/I/51Nhi8Umv1L._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/51izJypsiFL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/71GEKnXje8L._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61adxsETdKL._AC_]"
69,5,Centon Electronics Flash Memory Card (S1-SDHU1-32G),"['Product Description', 'Centon 32GB SDHC UHS-1. Using the latest in memory technologies and design, Centon brings quality, reliable storage products for you to enjoy and depend on.', 'Manufacturer Contact Information', 'support@otmessentials.com']",134850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.8,4,"[[""https://m.media-amazon.com/images/I/71wtbPhgMvL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/618-V7zmRuL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71MhGMhvceL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/612YyjyQq7L._AC_]"
70,5,"Galaxy Tab A 10.1 Case 2019 - Techcircle Slim PU Leather Multiple Angle Stand Case with Card Slots Shockproof Cover for Samsung Galaxy Tab A 10.1 Inch Tablet SM-T510/T515 2019 Release, Purple Owl","['❣❣ Techcircle Slim Lightweight Flip Stand Case for Samsung Galaxy Tab A 10.1 Inch 2019 Release Tablet (Model: SM-T510/T515) ❣❣', '❥ Kickstand Feature:', '- Adjust different viewing angles as per your needs.  - Anti-slip stripes, effectively increase the",269850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.0,17,"[[""https://m.media-amazon.com/images/I/71ZqwoiqaTL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61MBg1ceH4L._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/513iX73P26L._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/614+Zg70-0L._AC_]"
71,5,"C2G 27385 Network Installation Tool Kit, TAA Compliant","['Product Description', 'Package Contents', 'One crimper for 8P8C/RJ45, 6P6C/RJ12, and 6P4C/RJ11', 'One crimper with interchangeable die for RG58, RG59, 62.5, and 174', 'Die sets for RG58, RG59, 62.5; RG58, RG59, 62.5, 174 fiber optic; RG174, 179, Belden ",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.7,4,"[""https://m.media-amazon.com/images/I/A16LmtVWGUL._AC_SL1500_.jpg""]"
72,5,"PNY 1TB PRO Elite Class 10 U3 V30 microSDXC Flash Memory Card - 100MB/s, Class 10, U3, V30, A2, 4K UHD, Full HD, UHS-I, micro SD","[""PNY PRO Elite Class 10 U3 V30 microSD Cards offer peak performance for smartphones, tablets, drones, action cameras, surveillance cameras, gaming consoles, and more. With a read speed of up to 100MB/s and write speed of up to 90MB/s, users can quickly c",1649850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.7,3380,"[[""https://m.media-amazon.com/images/I/61jajvgWBzL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61ZnBCDYzhL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/71wihnY2z9L._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61YOsJHoJZL._AC_]"
73,5,IU3D Low Noise DC 24V 0.12A 4010 Brushless Fan Cooler 40mm x 40mm x 10mm Cooling Fan. (2PCS -24V),"['4010 Fan', 'Rated Voltage : DC:24V Rated Current:0.15 Ampplusmn10% Connector:2pin(2.0) Dimesions:40mm(L)x40mm(W)x10mm(H) Rated Speed:5000Rotating speed10% Note: Rotation speed does not represent noise and Wind force Noise Level:20dBAplusmn10% Bearing Ty",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.3,2,"[[""https://m.media-amazon.com/images/I/51W+1UMBY5L._SL1000_.jpg"", ""https://m.media-amazon.com/images/I/51-pKBjtkrL._SL1000_.jpg"", ""https://m.media-amazon.com/images/I/51EP+dPbA3L._SL1000_.jpg"", ""https://m.media-amazon.com/images/I/51zLYgwoVJL._SL1000_.jpg""]"
74,5,JBL FLIP 5 - Waterproof Portable Bluetooth Speaker Made from 100% Recycled Plastic - Blue (Renewed),"['This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns i",1198500,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.7,762,"[[""https://m.media-amazon.com/images/I/71RV1kbpNwL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/918ObcRgN2L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71MF49GU1-L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/81ZSXM1dHjL._AC_]"
75,5,"AvimaBasics Ear Buds, Spare Kit Earloops Buds Compatible with Plantronics WH500 CS540 W440 Savi W740 - Includes: 3 Earloop, 3 Eartips Guarantee! (1 Pack)",['Replacement Compatible with Plantronics WH500 CS540 W440 Savi W740 Earloops Kit Plantronics CS540 Earloops Kit The Plantronics 86540-01 Eartip with earloop is for use with WH500 CS540 W440 Savi W740 headsets. 86540-01 Features: Eartip w/ Earloop Kit For,149850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.2,160,"[""https://m.media-amazon.com/images/I/61JPXvBhtxL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61AvZMfTQjL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71R9vl+lhHL._AC_SL1500_.jpg""]"
76,5,Cable Raceways - Floor Cord Protector Cable Shield Cord Cover PVC Floor Wire Protect,['Cable Raceways - Floor Cord Protector Cable Shield Cord Cover PVC Floor Wire Protect'],268050,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.3,721,"[[""https://m.media-amazon.com/images/I/71xZdp3Ku7L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61Y2HEy4pnL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61LAl5fVJZL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61xD-hj0TeL._AC_]"
77,5,"Dell Inspiron 17-5755 Laptop: AMD Quad-Core A8-7410U | 2TB | 12GB | 17.3"" (1600x900) | DVD-RW | Windows 8.1 Upgradable to Win 10| Backlit Keyboard - Black /Silver (Certified Refurbished)","['This Certified Refurbished product is tested and certified to look and work like new. The refurbishing process includes functionality testing, basic cleaning, inspection, and repackaging. The product ships with all relevant accessories, a minimum 90-day",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.8,34,"[""https://m.media-amazon.com/images/I/71-9S7lgGbL._AC_SL1427_.jpg"", ]"
78,5,Superheadz Golden Half Black Mountain 35mm Film Camera,"['Now in ""Black Mountain"" colorway with small tree pattern all-over. Not only is the Golden Half the smallest 35mm camera in the world, it also takes half-frame pictures. By ""half-frame"" I mean that one standard picture frame is divided into two, therefor",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,5.0,1,"[[""https://m.media-amazon.com/images/I/71Udif9E+aL._AC_SL1200_.jpg"", ""https://m.media-amazon.com/images/I/616Fl69gGGL._AC_SL1200_.jpg"", ""https://m.media-amazon.com/images/I/71hDYDRBrtL._AC_SL1200_.jpg"", ""https://m.media-amazon.com/images/I/81w8TS9cNdL._AC_]"
79,5,UIHY USB DATA cables 10Ft/3M Fabric Braided Sync Cable Charger Cord For iphone6 iphone6plus iPhone 5/iphone5s/iphone5c,['For iphone6 iphone6plus iPhone 5/iphone5s/iphone5c'],0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,2.8,60,"[""https://m.media-amazon.com/images/I/71Dj5Cv9JNL._AC_SL1500_.jpg""]"
80,5,"Cell Phone Car Mount, Magnetic, Universal, Black","['Hands free cell phone holder makes using your phone while driving convenient. Mount on your dashboard or any other flat surface. Magnet holds your mobile phone in position, no more searching for your phone while driving.']",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.5,7,"[[""https://m.media-amazon.com/images/I/81sXQBCnHyL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/91yiQPTOFFL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/91dj-o3iB-L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/819q5GxyVWL._AC_]"
81,5,"Toshiba TY-WSB600 2.1 Channel Bluetooth Soundbar TV Speaker: Sound Bar with Wireless Subwoofer, HDMI Arc with CEC, Optical, Coaxial, Aux and USB Inputs & Remote Control","['Toshiba TY-WSB600 2.1 channel Bluetooth soundbar TV speaker: sound bar with wireless subwoofer, HDMI ARC with CEC, optical, coaxial, aux and USB inputs & Remote Control']",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.1,282,"[[""https://m.media-amazon.com/images/I/71MNCUcj1cL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71QjC5EOFcL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71c2jDLMo5L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/915HC7fKetL._AC_]"
82,5,"Bolkin Kindle Fire HDX 8.9"" Case Cover (Black)","['Crafted from high quality split leather and luxurious microfibers for screen indulgence, the Bolkin Kindle Fire HDX case provides superior protection and attractive looks for your tablet device. No more worries about scratches, cracks, and abrasions – y",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.6,19,"[[""https://m.media-amazon.com/images/I/71gHP7pewAL._AC_SL1400_.jpg"", ""https://m.media-amazon.com/images/I/81mNgGBcH5L._AC_SL1400_.jpg"", ""https://m.media-amazon.com/images/I/81WP27DSAIL._AC_SL1400_.jpg"", ""https://m.media-amazon.com/images/I/71hYs6c7kVL._AC_]"
83,5,"Bluetooth Audio Speaker Power Amplifier - Portable Dual Channel Surround Sound Stereo Receiver - for Amplified Subwoofer Speakers, DVD, MP3, iPhone, Computer, Theater Via 3.5mm RCA - Pyle PCA4BT (Renewed)","['This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns i",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,5.0,1,"[""https://m.media-amazon.com/images/I/71w-5CJ+t8L._AC_SL1500_.jpg""]"
84,5,13-15.6 Inch Laptop Sleeve Case Women Men Shoulder Bag Briefcase Messenger Bag Portable Handbag,"['15-15.6 Inch Laptop Computer Case Cover Sleeve Shoulder Strap Bag', 'Internal Dimensions: 15.94 x 11.81 x 1.2 inch (40.5 mm x 300 mm x 30 mm).', 'Compatible With:', 'Acer:', 'Acer Aspire E 15 E5-575 , E5-575G / Acer Aspire E 15,Aspire 5 / Acer Predator ",223200,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.6,354,"[[""https://m.media-amazon.com/images/I/81tAu8gefJL._AC_UL1500_.jpg"", ""https://m.media-amazon.com/images/I/71mxSwzogcL._AC_UL1000_.jpg"", ""https://m.media-amazon.com/images/I/71ipfEARhaL._AC_UL1000_.jpg"", ""https://m.media-amazon.com/images/I/810PIGGCWdL._AC_]"
85,5,3pcs 4 Wire 2 Phase DC Micro Stepper Motor Step Height 10mm with Output Gear,"['Specifications:', 'Motor diameter: 15 MM Motor height: 10 MM The output shaft diameter: 1.5 MM The output shaft length: 6 MM Motor: two phase four wire The step angle: 18 degrees Weight: 9 G']",104850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,1.0,1,"[[""https://m.media-amazon.com/images/I/51nEFNn1OPL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61O8p88sZqL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61zj7FN122L._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/712KCtsqR6L._AC_]"
86,5,"2020 Newest ASUS VivoBook 15.6"" FHD Laptop Computer, AMD Ryzen 5 3500U up to 3.7GHz, Radeon RX Vega HDMI WiFi Bluetooth USB-C Windows 10 w/ CUE Accessories (12GB DDR4, 512GB SSD)","['We sell computers with upgraded configurations. If the computer has modifications (listed above), then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised. If no modifi",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.5,7,"[[""https://m.media-amazon.com/images/I/51xOFO44P2L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61YDXZ2nh5L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/51oUCyPUcRL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/51a1sMYC8uL._AC_]"
87,5,"Security Camera Cable 78inches, Pre-Made All-in-One BNC Extension Wire Cord for CCTV Camera","['Security Camera Cable 78inches,Pre-Made All-in-One BNC Extension Wire Cord for CCTV Camera']",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.8,20,"[""https://m.media-amazon.com/images/I/51PsA07tihL._SL1000_.jpg""]"
88,5,"Lenovo Tab 4 8 Case, ACdream Premium PU Folio Leather Tablet Case for Lenovo Tab4 8 Tablet(2017 Version), Black","['Item: Lenovo Tab 4 8 Case, ACdream Premium PU Folio Leather Tablet Case for Lenovo Tab4 8 tablet(2017 version)', 'Brand: ACdream  Model: Fits Lenovo Tab 4 8', 'Features and Design', 'Color:', 'Black The cover is made of premium natural PU leather;  Easy",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.4,73,"[""https://m.media-amazon.com/images/I/917kKGppaML._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/91PdvuxwgLL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/91cXjueksRL._AC_SL1500_.jpg""]"
89,5,AC to DC Charger with 6 Feet (2 Meter) Long Cord for NABi 2 II NABI2-NV7A NABI2-NVA (NABI-DC),['This AC-DC charger is for NABi 2 II NABI2-NV7A NABI2-NVA tablets. It has a 6 feet (2 meter) long cord. The AC adaptor can accept any input AC voltage. The output voltage is 5V and maximum output current is 2A. It is suitable to charge any of your NABi 2,0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.2,17,"[[""https://m.media-amazon.com/images/I/61O4eslfaNL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/512eq-Vr5pL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61Sz99rks-L._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61mhF1X+VfL._AC_]"
90,5,"GIGABYTE AERO 16 XE5-16"" 4K/UHD+ Samsung AMOLED, Intel Core i7-12700H, NVIDIA GeForce RTX 3070 Ti Laptop GPU 8GB GDDR6, 32GB DDR5 RAM, 2TB SSD,Win11 Pro Laptop (AERO 16 XE5-73US948HP)","['NVIDIA 30 Series GPU: NVIDIA GeForce RTX 3070 Ti Laptop GPU 8GB GDDR6, Boost Clock 1035 MHz, Maximum Graphics Power 105 W, Intel 12th Gen Ready: 12th Gen Intel Core i7-12700H (2.3GHz~4.7GHz), DDR5 Ready: DDR5 4800 16GB*2, 2x DDR5 Slots - Max 64GB, 2TB S",26235000,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.3,10,"[[""https://m.media-amazon.com/images/I/718Fiu0ociL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71sdwFMcuSL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/51xbALa7I0L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61BDMz3PXML._AC_]"
91,5,Kate 10x6.5ft Dark Wood Photo Backdrop for Photographers Horizontal Wooden Texture Floor Backgrounds for Studio Photo Props,"['Package Note:', 'Background Stands or Lights not included.', 'Package List:', '1x Microfiber Photography Backdrop(Folding).', 'Features:', '1. No reflection, Light-proof compared to vinyl or other materials.2. Digital printed, the pattern is realistic a",1170000,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.5,8,"[[""https://m.media-amazon.com/images/I/71Yx2G2L0GL._AC_SL1159_.jpg"", ""https://m.media-amazon.com/images/I/71WFPvu4IDL._AC_SL1200_.jpg"", ""https://m.media-amazon.com/images/I/71fh+Ry3sML._AC_SL1430_.jpg"", ""https://m.media-amazon.com/images/I/61G0xPb-YhL._AC_]"
92,5,Adafruit FTDI Serial TTL-232 USB Cable [ADA70],"[""Just about all electronics use TTL serial for debugging, bootloading, programming, serial output, etc. But it's rare for a computer to have a serial port anymore. This is a USB to TTL serial cable, with a FTDI FT232RL usb/serial chip embedded in the hea",369450,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.5,67,"[""https://m.media-amazon.com/images/I/71fe0zEXCgL._AC_SL1200_.jpg""]"
93,5,AirClassics Flight Bag | ASA-BAG-FLT-1,"['Great Flight bag for the begging private pilot. Big enough to hold an ANR headset ( these are typically larger than basic headsets), ipad, stratus adsb unit, water bottle, kneeboard, multiple flashlights, foggles, chargers, and more. only defect on the ",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.0,10,"[""https://m.media-amazon.com/images/I/71j+kmrEf+L._AC_SL1500_.jpg""]"
94,5,AUGUR Travel Laptop Backpack,"['Specifications:', '--External Dimension: 15.36’’ x 17.32’’ x 13.77’’  --Fabric: 1200 D Oxford Cloth', 'Features:', '--Material: The backpack is made from high quality tear and waterproof 1200 D Oxford Cloth fabric with high density 210 PU fabric , speci",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,2.9,2,"[[""https://m.media-amazon.com/images/I/81aOjgu1YPL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61kPCr6Up7L._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/71XwfXxb+IL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61UxIS0vGHL._AC_]"
95,5,8x8ft Pink Rose Flower Theme Photography Backdrops 3D Pink Floral Newborn Kids Wedding Bridal Shower Photo Background Mother's Day Anniversary Ceremony Couple Photo Props Cake Table Banner,"['Details 1. The item color as the picture shown. 2. Made of vinyl cloth. Which is lightweight, thin, easy to carry, durable and wrinkle . 3. May have some creases, but it can be removed. 4. Cannot be washed. 5. Can be folded, easy to place. 6. Non-reflec",583500,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.5,358,"[[""https://m.media-amazon.com/images/I/81QvXG2P45L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/81QpeSa8i-L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/81HiP1GRgkL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/81Jok+RJ4QL._AC_]"
