id,category_id,name,description,price,stock,created_at,updated_at,rating,rating_count,images
96,5,128MB TF Card Flash Memory Card TF Card +Adapter (1pcs),['Smallest Removable Form Factor Forward Compatible to TF Card Slot Rugged and Reliable Mechanical Construction  Multi-block Read and Write Supported Low Power Consumption On Card Error Correction No External Programming Voltage Required Applications:  su,0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.4,13,"{None, None, None, None, ""https://m.media-amazon.com/images/I/515rXMMnKxL._AC_SL1000_.jpg"", None, None, None, None}"
97,5,"SSV Works Polaris Ranger XP9 900 2012-up and Fullsize Ranger 2015-up XP 900 Under the Seat Subwoofer Enclosure designed for 10"" Speaker","['Fitment: (2015+) Polaris Ranger, (2013+) Ranger XP 900, (2017) Ranger XP 1000, (2017) Ranger XP 1000 Crew. SSV Works custom molded sub enclosure is designed for a 10"" subwoofer and mounts underneath the front seats. NO CUTTING REQUIRED, the box simply s",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,5.0,1,"{""https://m.media-amazon.com/images/I/81ZlAyO2G3L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/8185uDxc3dL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/814OhPpadyL._AC_SL1500_.jpg""}"
98,5,"KHOMO - iPad 2 3 and 4 Generation Case - DUAL Series - Super Slim Black Cover with Rubberized back and Smart Auto Wake Sleep Feature for Apple iPad 2, 3rd and 4th.","['KHOMO dual Series case choom introduces its best seller case for Apple iPad 2nd, 3rd and 4th Generation. The DUAL Series case continues to be an number one seller! The Ultra slim KHOMO dual case is the perfect choice for those who want a stylish and aff",179250,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.5,2745,"{""https://m.media-amazon.com/images/I/61bvXQJO25L._AC_SL1460_.jpg"", ""https://m.media-amazon.com/images/I/61xWuSVMSAL._AC_SL1500_.jpg"", None, ""https://m.media-amazon.com/images/I/61o5DaPmU2L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71JfZh8ILA"
99,5,"Cookk Universal Folio Case for All 6.5-7.5 inch Tablet, Cookk PU Leather Bling Glitter [Card Slots] Stand Cover for Galaxy Tab 4, Galaxy Tab 3 Lite, Nexus 7, Touch M7, Rosegold","['Universal Folio Case', 'Compatibility:', 'Fits most of', '6.5 to 7.5 inch tablet', 'with android or windows or Linux Operating Systems. (Galaxy Tab A 7.0"" SM-T280/ Tab A6 7.0, Tab 4 7.0 SM-T280/T231/T235, Galaxy Tab 3 7.0 LTE GT-P3220, Galaxy Tab E Lite",224850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.4,66,"{""https://m.media-amazon.com/images/I/91xK4npq9vL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/91u0jQYUo2L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/91nXY+f0ZCL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71cTxZFSU1L._AC_"
100,5,SAYA Plastic Hard Shell for Mac Pro 13 w/o Touch Bar Model A1706 A1708 A1989 A2159,"['Material', 'Plastic and Polycarbonate.', 'Functions', 'Apart from protecting your expensive Mac from damages and dust,it will beautify your Mac.The unique design of the cover make you feel cool', 'Features', 'Our products are anti-fingerprint ,waterproo",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.8,6,"{None, ""https://m.media-amazon.com/images/I/61mxW-pKSNL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/817d2+DCAFL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71WoPVrwsNL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61RlM6WPkW"
101,5,"BORIYUAN iPad Mini 6 Keyboard Case 2021, 7 Colors Backlit Detachable Keyboard Slim Folio Smart Cover for iPad Mini 6th Generation 8.3 inch – Black","['New iPad Mini 6 Keyboard Case 2021- Boriyuan 7 Colors Backlit Detachable Keyboard Slim Leather Folio Smart Cover with Pencil Holder for Apple iPad Mini 6th Gen 8.3""(A2567/A2568/A2569), Support Apple Pencil Charging', 'Description:', ""- Slim, sturdy and ",509850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.3,1417,"{""https://m.media-amazon.com/images/I/71Q1oURL+aL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61PiKlmi5IL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71FD9xjIZ1L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71CJMNvNcxL._AC_"
102,5,"CPU Cooling Fan,CPU Cooler Heat Sink Cooling Fan for LGA2011 1366 1150 1151 1155 1156 Computer Supplies,CPU Heat Sink Fan with Strong Heat Dissipation","['Feature:  1. The aluminum alloy heat sink is used, and the heat dissipation area is large. 2. Using 4heat copper tube, high heat dissipation efficiency and fast heat dissipation. 3. 9cm cooling fan, strong wind, strong heat dissipation, convenient and p",358500,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,1.0,2,"{""https://m.media-amazon.com/images/I/71qOdkqD6oL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71cXHO-GXEL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71tZaTf3n7L._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61MJxT2piYL._SL1500_.jpg"""
103,5,"Bindpo Electronic Eyepiece,1.25 Inch Digital Telescope Eyepiece with USB Port, Electronic Eyepiece Camera Accessory for Astrophotography,640x480 Pixels, Compatible for PC/Laptop,","['Specification:Condition: Brand NewMaterial: PlasticColor: BluePixel: 300,000CMOS Chip Type: Color CMOS Image SensorVideo Format: 24 bit RGBInterface: USB 2.0Lens Port: 1.25"" / 31.7mmVideo: 640x480 pixels up to 15 frame/sec(VGA)Frame Rate: 320x240 up to ",226800,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,2.9,19,"{""https://m.media-amazon.com/images/I/61vrSg2m+5L._AC_SL1001_.jpg"", ""https://m.media-amazon.com/images/I/61Elo9Fme1L._AC_SL1001_.jpg"", ""https://m.media-amazon.com/images/I/41llqSWu2wL._AC_SL1001_.jpg"", ""https://m.media-amazon.com/images/I/41ZVKAAiFiL._AC_"
104,5,rgzhihuifz 10 Pcs CR/LIR2450 Horizontal Coin Button Battery Holder Black Container Case,"['Please pay attention to the Specification Table before purchasing, make sure our product is right what you want. ---Notes:Battery is not included here. PCB Horizontal type, for single CR/LIR2450 button battery. Output Voltage: 3V']",93750,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.7,8,"{""https://m.media-amazon.com/images/I/61nbgRqQXML._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/5110thITACL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/41OQT8O8xxL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/31qYuSOkoFL._AC_"
105,5,"DIGITTRADE LS115-15 CariBlue Designer Notebook Sleeve 15.4"" Laptop Cover Neoprene Soft Carry case up to 15.6 inch Anti Shock System","['Notebook sleeves that are guaranteed to stand out. The notebook sleeves from DIGITTRADE are on trend and are a daily, original companion in an attractive look. They immediately catch the eye thanks to their fashionable colours and unique designs. Your b",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.5,2120,"{""https://m.media-amazon.com/images/I/71jIklIPmSL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61nBvHCL2ML._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61LsIYe5RRL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71Zhx10OQ0L._AC_"
106,5,Assurant 2-Year Portable Electronics Protection Plan ($450-$499.99),['From the Manufacturer'],147150,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,5.0,3,"{None, ""https://m.media-amazon.com/images/I/61czKfysezL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/71vJ+HjJ61L._AC_SL1500_.jpg""}"
107,5,"MonsDirect Case for Amazon Kindle Fire HD 8 & 8 Plus Tablet (Fit 2020 10th Generation) Slim Smart Auto Wake/Sleep Cover with Stand & Card Holder for All-New 2020 Fire HD 8/8 Plus, Beach","['Compatibility with:', ""Designed specifically for 2020 Release 10th Generation All-New Amazon Kindle Fire HD 8 Tablet & Fire HD 8 Plus Tablet ONLY. The 2020 Kindle Fire HD 8 tablet & HD 8 Plus tablet size is 8.0''X5.4''X0.4''"", 'NOT Fit New HD 8 Plus 11t",284850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.6,390,"{""https://m.media-amazon.com/images/I/81X7V09xROL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61uwUQnUhML._AC_SL1000_.jpg"", None, ""https://m.media-amazon.com/images/I/71IbX5KChxL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/7136VOMjHh"
108,5,Hermitshell Hard Travel Case for Microsoft Surface Slim Pen 1 or 2,['Hermitshell Hard Travel Case for Microsoft Surface Slim Pen 1 or 2'],224850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.7,8,"{""https://m.media-amazon.com/images/I/6154F-IlZqL._AC_SL1488_.jpg"", ""https://m.media-amazon.com/images/I/61c1lt1kMDL._AC_SL1488_.jpg"", ""https://m.media-amazon.com/images/I/51YxMEdgbNL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61s5xlGUxUL._AC_"
109,5,MMOBIEL Ear Pads Cushions Compatible with Razer Kraken V2 Gaming Headset PU Leather (Black),['High quality Replacement earpads: Made off Premium Quality Comfortable Ultra Soft PU Leather Ear Cushions Earpads with Internal soft flexible memory Foam that effectively reduce and block the noise coming from outside for Optimal sound quality. Package ,134850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.6,441,"{""https://m.media-amazon.com/images/I/51DLVhBc58L._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61nt-I9vYyL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61tqDgNaQDL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/51Q82Kt3BeL._AC_"
110,5,HellGate FPV Buzzer w/ Built-in Lipo,"['Not too much innovation has been done in the field of low voltage buzzers - that is until now. HellGate FPV has developed a buzzer with a tiny built-in battery that literally gives it the power to sound an alarm for over 3 days.', 'The issue with standa",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,5.0,1,"{""https://m.media-amazon.com/images/I/511x523kHgL._AC_SL1000_.jpg"", None, ""https://m.media-amazon.com/images/I/61bV+eaLeaL._AC_SL1000_.jpg""}"
111,5,MEAN WELL SE-1000-24 AC-DC Power Supply Single Output 24V 41.7 Amp,['1000W single output power supply output: 24Vdc 0-41.7a rated output power: 1000.8W protections: short circuit/overload/over voltage/over temperature AC input active surge current limiting built-in remote on-off control built-in remote sense function dim,3187800,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,2.7,5,"{""https://m.media-amazon.com/images/I/614+KlqWBAL._SL1000_.jpg""}"
112,5,Metra GMOS-LAN-04 GMOS-LAN Interface GM 06-08,"['GMLAN OnStar Interface The GMOS-LAN-04 interface is designed to allow the user to replace the OEM radio with an aftermarket unit in amplified 2006-up Chevrolet HHR, Pontiac Solstice, and Saturn Sky that use the new GMLAN data bus system and retains full",1769850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.3,54,"{""https://m.media-amazon.com/images/I/61Zz96mZUIL._AC_SL1500_.jpg""}"
113,5,"20 Piece (10 Pairs) Ear Hooks Silicone Tips Covers Accessories Compatible With Apple Airpods & Earpods Headphones Earphone Earbuds, One Size Fits All (White)","['Tiehnom 20 Piece (10 Pairs) AirPod Ear Hooks For Airpods and EarPods, Silicone Ear Hooks Covers Accessories for Apple Headphones Earphone Earbuds, One Size Fits All PACKAGE CONTAINS: 10 Pairs (10x rights, 10x lefts) COMPATIBLE WITH: APPLE AIRPODS iPhone",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.2,79,"{""https://m.media-amazon.com/images/I/51q0EX9WKoL._AC_SL1080_.jpg"", ""https://m.media-amazon.com/images/I/61V+-XXxxHL._AC_SL1080_.jpg"", None, ""https://m.media-amazon.com/images/I/51aXNry4krL._AC_SL1080_.jpg"", None, None, None, ""https://m.media-amazon.com/i"
114,5,3 MFD 100V Mylar Non-Polarized Crossover Capacitor,['Premium quality Mylar based caps for audiophile quality crossover. Non-polarized axial leads. 3uf @ 100V.'],29850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,5.0,3,"{""https://m.media-amazon.com/images/I/710LKsJ1ZNL._AC_SL1500_.jpg""}"
115,5,Handmade Genuine real Leather Full Camera Case bag cover for FUJIFILM X-E2 X-E1 XE2 XE1 Bottom opening Black color,"['This camera is made by real top layer oil leather from Columbia and designed by Allen Wang, the design is simple and vintage, use Metal sizing techniques make it very fit with the camera body.', 'Inside lining use high lever velvet to protect camera bod",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,5.0,4,"{""https://m.media-amazon.com/images/I/51uNolUzk7L._AC_SL1500_.jpg"", None, None, None, None, None, None, None, None}"
116,5,HGST Touro Desk Pro 3TB USB 3.0 External Hard Drive (HTOLDNB30001BBB),"['Product Description', 'Hitachi Touro Desk Pro 3 TB USB 3.0 desktop external hard drive 0S03238 Piano Black', 'From the Manufacturer', 'The USB 3.0 interface delivers fast and reliable transfer speeds', 'The sleek Touro Desk Pro external desktop drive pr",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.2,15,"{""https://m.media-amazon.com/images/I/61n-NHr6V0L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/718juKxj04L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71pU0XjdzbL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61OJghhzzkL._AC_"
117,5,"Power Acoustik XPS-104 4"" Midrange 300W Speaker","['We are an authorized Power Acoustik dealer! The Power Acoustik XPS-104 4"" mid-range speaker features a max power of 120 watts and a RMS of 60 watts. Other features include 4-ohm impedance, 92dB efficiency and a magnet weight of 15 oz. Grill Included. 1 ",269850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.2,94,"{""https://m.media-amazon.com/images/I/61u9gVaBxwL._AC_SL1200_.jpg""}"
118,5,"AirPods Case, Leather Portable Protective Cover Carrying Case for AirPods Charging Case (Blue)","[""1.Choose high-quality imported materials In the selection of materials, we all use environmentally friendly imported materials.The leather is tough, wearable and breathable. It keeps natural leather breathable, moisture absorption, soft, wear-resistant ",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.5,17,"{None, ""https://m.media-amazon.com/images/I/51hrlZR95bL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/51a7roj-ZnL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61joIVs5exL._AC_SL1116_.jpg"", None}"
119,5,InWin GT1 White ATX Mid Tower Computer Chassis Case for Gaming,"[""GT1 supports up to 3 high-end full size graphic cards (length 408 mm maximum). it also supports CPU tower heatsink up to 166 mm.GT1 supports 5.25”, 3.5” and 2.5” devices up to 11. The sideboard of the 3.5”/2.5” HDD tray can be taken away to generate mor",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.2,32,"{""https://m.media-amazon.com/images/I/61EqMdIN5CL._AC_SL1200_.jpg"", ""https://m.media-amazon.com/images/I/61rZUFOcQUL._AC_SL1200_.jpg"", ""https://m.media-amazon.com/images/I/51yYwqBku7L._AC_SL1200_.jpg"", ""https://m.media-amazon.com/images/I/61+51JKjZJL._AC_"
120,5,Bradley Smoker BTSSCART Stainless Steel Storage Cart,['This handy cart is designed to hold your Bradley smoker and also gives great storage behind the door and two drawers. Beautiful high quality stainless steel.'],0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,5.0,1,"{""https://m.media-amazon.com/images/I/718+VkcyzEL._AC_SL1500_.jpg""}"
121,5,CoolBELL 15.6 Inch Laptop Sleeve Bag With Accessories Front Pocket/Fabric Laptop Protective Case For Dell/HP/Acer/ASUS/Lenovo/Ultra-book/Macbook Pro/Macbook Air / (Dark Grey),"['CoolBELL bases on the cutting-edge of fashion trends. Pursuing the best quality of laptop bag  category and devoting to providing the best product and service to customers. We make every effort to achieve the best in every detail of design, color, mater",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.6,277,"{""https://m.media-amazon.com/images/I/91xImQIojmL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/818uUPl3BcL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/719PNqUy6yL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/81wEs6gy2IL._AC_"
122,5,Lighting Charger Cable 3.3ft. Metal Braided-Sliver,"['Cable Type:', 'Lighting', 'USB Cable Length:3.3 ft./1M Cover: Anti-oxidation 304 Stainless steel  Inner cord: Copper USB head: Zn-alloy  This Lighting USB cable owns 304 stainless steel cover built to withstand any yanking, twisting, stretching, or drop",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,5.0,1,"{""https://m.media-amazon.com/images/I/71WYUfpQ0KL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61NBjd7gMaL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61428RdExkL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61gPBSfQsHL._AC_"
123,5,"AK Bands Compatible with Fitbit Alta HR Bands, Genuine Leather Adjustable Comfortable Wristbands for Fitbit Alta HR/Fitbit Alta","['AK Replacement Fitbit Alta Band / Fitbit Alta HR Band Leather Wristband for Fitbit Alta Fitness Tracker', 'Material Type:', 'AK Fitbit Alta HR/Alta band Made of genuine leather with metal buckle, providing you a comfortable wearing experience when doing",164850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.5,1379,"{""https://m.media-amazon.com/images/I/61a-SCYm9dL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/611lXzletQL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61ZiTm4opfL._AC_SL1010_.jpg"", ""https://m.media-amazon.com/images/I/61ot5pA1aqL._AC_"
124,5,Kastar NPBN1 Battery and Charger Kit for Sony NP-BN1 N Type Battery and Sony Cybershot DSC-TX5 DSC-TX7 DSC-TX9 DSC-WX30 DSC-WX50 DSC-WX70 DSC-WX9 DSC-QX10 DSC-QX100 DSC-TX10 DSC-TX20 DSC-TX30 Cameras,"['1. Compatible with battery models:', 'Sony NP-BN1 Sony Type N', '2. Compatible with charger models:', 'Sony BC-CSN BC-CSNB', '3. Compatible with camera models:', 'Sony Cyber-shot DSC-J10 Sony Cyber-shot DSC-QX10 Sony Cyber-shot DSC-QX30 Sony Cyber-shot ",164850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.0,94,"{""https://m.media-amazon.com/images/I/8115tT3KYAL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71IvjGKyu2L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/81G7oEFGbqL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/81nqOmLuukL._AC_"
125,5,"iPhone 6S Case, Scottii Luxurii Clear Case (4.7-Inch Screen), [Scratch Resistant] iPhone 6 Case [Crystal Clear] (Metallic Silver)","[""Luxuriously protect your iPhone 6/6S with the Scottii luxury clear case. This iPhone 6 case provides the perfect combination of style and protection. An inner layer of high quality TPU (thermoplastic polyurethane) paired with a sturdy PC (polycarbonate)",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.0,25,"{""https://m.media-amazon.com/images/I/61ARt2593FL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/71+oA6FfKYL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71oIRo7A4HL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71xtzTpSSEL._AC_"
126,5,"Pyle PLPW12D 12"" 3200W 4-Ohm DVC Car Subwoofer Sub 2 Pack w/ DVC 4 Ohm Impedance, Black Steel Basket, & Non Press Paper Cone and Dual Ported Enclosure","['**Package Includes:**<br> 2 x Pyle PLPW12D 12"" 1600W Subwoofers<br> 1 x Q POWER 12"" Dual Vented Subwoofer Enclosure The **Pyle PLPW12D** small enclosure unit will add extra punch to your low end and give you that huge sound you want. The sound is produc",2504850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.8,57,"{""https://m.media-amazon.com/images/I/71ZN4QhQRXL._AC_SL1500_.jpg"", None, ""https://m.media-amazon.com/images/I/61MBS+yGerL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61MnIXYmqnL._AC_SL1000_.jpg"", None, None, None}"
127,5,250GB Hard Disk Drive/HDD for Dell Inspiron 13 1318 14 1520 1521 1525 1526 1705 6400 640m 9400 E1405 E1505 E1705 Mini 10 PP23LA pp22l pp22x,['250GB Hard Disk Drive/HDD for Dell Inspiron 13 1318 14 1520 1521 1525 1526 1705 6400 640m 9400 E1405 E1505 E1705 Mini 10 PP23LA pp22l pp22x'],0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.5,3,"{""https://m.media-amazon.com/images/I/71tvEOjm8jL._AC_SL1500_.jpg""}"
128,5,Intel Dual Band Wireless-Ac 8265 w/Bluetooth 8265.NGWMG,['INTEL WIFI WIRELESS-AC 8265 8265.NGWMG DUAL BAND 2X2 AC + BLUETOOTH M.2 BROWN BO'],300000,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.6,618,"{""https://m.media-amazon.com/images/I/81pbd5U6D0L._AC_SL1500_.jpg""}"
129,5,Sony XBR65X900F 65-Inch 4K Ultra HD Smart LED TV with $40 Off TV Wall Mount,"['BEYOND HIGH DEFINITION: The Sony X900F model television offers the best in 4K HD TV picture quality. With stunning clarity plus high dynamic range color, contrast and detail, and full array local dimming technology, enjoy a lifelike picture, enhanced co",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.5,1724,"{""https://m.media-amazon.com/images/I/51oajmIHjdL._AC_SL1001_.jpg""}"
130,5,BM Premium 2-Pack of NP-85 Batteries and Charger Kit for FujiFilm FinePix S1 SL240 SL260 SL280 SL300 SL305 SL1000 Digital Camera,['Bring your digital camera back to life with a new battery. Make sure you never miss another once-in-a-lifetime moment by having a new NP-85 battery specifically designed for your Fujifilm FinePix digital cameras. BM Premium rechargeable batteries are en,344850,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.7,345,"{""https://m.media-amazon.com/images/I/71fbU-87TxL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71ovYWHjGDL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71Uk9TtSLuL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/710QcfLvMlL._AC_"
131,5,CPU&GPU Cooling Fan for Lenovo Yoga 720-13IKB AT1YJ002SS0 EG50040S1-C990-S9A EG50040S1-CA30-S9A,"['Package include: 1x CPU&GPU Cooling Fan', 'Comaptible with models: FOR Lenovo Yoga 720-13IKB']",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,5.0,2,"{""https://m.media-amazon.com/images/I/61ED7p7drhL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61fX3zmpaUL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61MXrnf1lbL._SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61wbg0CCFJL._SL1500_.jpg"""
132,5,"Samyang 24mm F/2.8 Prime Fixed Auto Focus Wide Angle Lens, Black (SYIO24AF-E)","[""The Samyang AF 24mm F2.8 compact lens is the newest addition to Samyang's series of highly popular full frame auto focus lenses for Sony E mount cameras. This 24mm offers outstanding image quality, a wider view than the Samyang 35mm F2.8, and a fast and",3285000,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.4,105,"{""https://m.media-amazon.com/images/I/81QD1kx6bzL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/81OX-Fc+IDL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/81rpcAq0hPL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/91qnFsmXSOL._AC_"
133,5,ADATA 32GB microSDHC Class 4 Memory Card with Black Card Reader (AUSDH32GCL4-RM3BKBL),['Microsdhc 32gb class4 retail w/micro reader v3 bkbl'],0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.2,6,"{""https://m.media-amazon.com/images/I/71vHnHFR4CL._AC_SL1500_.jpg"", None, None}"
134,5,"GMYLE Compatible with MacBook Air Rubberized 13 inch Case, 3 in 1 Bundle Deal Blue Hard Shell Protective Cover with Keyboard Cover Screen Protector","['Case Specifications', 'Material: Polycarbonate', 'Material: Polycarbonate', 'Fit the 13 inches Macbook Air', 'Fit the 13 inches Macbook Air', 'It is a see through case, there is no Apple logo cut out on the case  Keyboard Cover Features:', 'It is a see ",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,3.7,10,"{""https://m.media-amazon.com/images/I/61x0bcfuZEL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/51DnJPZjxlL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/61GMvYtl8bL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/51S77i3kHjL._AC_"
135,5,"HP 15.6"" Micro-Edge HD Laptop, Intel Core i3-1115G4 up to 4.1GHz (Beat i5-1035G4), 16GB RAM, 512GB PCIe SSD, Wi-Fi 6, Lightweight, Bluetooth, Webcam, Fast Charge, 11 Hours Battery Life, HDMI, Win11","['We sells computers with upgraded configurations. If the computer has modifications (listed above), then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised. If no modif",8985000,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.2,16,"{""https://m.media-amazon.com/images/I/612-sKKE93L._AC_SL1340_.jpg"", ""https://m.media-amazon.com/images/I/61-8z9GvofL._AC_SL1498_.jpg"", ""https://m.media-amazon.com/images/I/81na5ZNycFL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/71ZU7nGl-6L._AC_"
136,5,Slim Mini Size Waterproof Wiegand 26/34 125KHz EM RFID Reader for Door Access Control Proximity RFID Reader Black Color,"[""Note: Please notice that this reader can't read encrypted cards, such as HID, Cobra, APCiK etc. It's reading EM 125khz RFID. Can't work alone, Normally work with Control board/Fingerprint devcie/Master controller to build completely Security Access Cont",0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.4,43,"{""https://m.media-amazon.com/images/I/61oEM-uXv4L._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/51baOj41BGL._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/51sPc6l5cML._AC_SL1000_.jpg"", ""https://m.media-amazon.com/images/I/51f63PKvOLL._AC_"
137,5,45W AC Charger Fit for Lenovo Ideapad 130 130S S130 ADL45WCH ADL45WCG PA-1450-55LZ ADLX45NAC3A ADLX45NCC3A Laptop Power Supply Adapter Cord,['Compatible with Lenovo Ideapad 130 130S S130 130-15AST 130-14IKB 130-15IKB 130S-11IGM 130S-14IGM S130-11IGM S130-14IGM ADL45WCH ADL45WCG PA-1450-55LZ ADLX45NAC3A ADLX45NCC3A Laptop'],0,ready,2025-01-11 16:56:54,2025-01-11 16:56:54,4.6,30,"{""https://m.media-amazon.com/images/I/51XIBdBinCL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/61CeA+obhXL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/617vi5xgkWL._AC_SL1500_.jpg"", ""https://m.media-amazon.com/images/I/615IKYD9-IL._AC_"
